city,month_num,month,weekday_num,weekday,avg_price,availability_rate
newyork,2,Feb,2,Wed,185.39543378995432,0.42557077625570777
newyork,2,Feb,3,Thu,185.39543378995432,0.434703196347032
newyork,2,Feb,4,Fri,185.44890510948906,0.44343065693430656
newyork,2,Feb,5,Sat,185.44890510948906,0.4233576642335766
newyork,2,Feb,6,Sun,185.4147675478578,0.4430264357338195
newyork,3,Mar,0,Mon,185.30109489051094,0.4416058394160584
newyork,3,Mar,1,Tue,185.39543378995432,0.4557077625570776
newyork,3,Mar,2,Wed,185.39543378995432,0.4246575342465753
newyork,3,Mar,3,Thu,185.39543378995432,0.434703196347032
newyork,3,Mar,4,Fri,185.44890510948906,0.4215328467153285
newyork,3,Mar,5,Sat,185.44890510948906,0.4233576642335766
newyork,3,Mar,6,Sun,185.4147675478578,0.4457611668185962
newyork,4,Apr,0,Mon,185.44890510948906,0.4233576642335766
newyork,4,Apr,1,Tue,185.44890510948906,0.4233576642335766
newyork,4,Apr,2,Wed,185.4147675478578,0.44758432087511396
newyork,4,Apr,3,Thu,185.30109489051094,0.4425182481751825
newyork,4,Apr,4,Fri,185.39543378995432,0.4337899543378995
newyork,4,Apr,5,Sat,183.4491392801252,0.39280125195618154
newyork,4,Apr,6,Sun,188.14004376367615,0.38293216630196936
newyork,5,May,0,Mon,189.9747013352073,0.38510189739985945
newyork,5,May,1,Tue,176.94928478543562,0.3459037711313394
newyork,5,May,2,Wed,185.44890510948906,0.4233576642335766
newyork,5,May,3,Thu,185.44890510948906,0.4306569343065693
newyork,5,May,4,Fri,185.4147675478578,0.44849589790337285
newyork,5,May,5,Sat,185.30109489051094,0.4406934306569343
newyork,5,May,6,Sun,185.39543378995432,0.42648401826484017
newyork,6,Jun,0,Mon,185.4147675478578,0.45031905195989064
newyork,6,Jun,1,Tue,185.30109489051094,0.4425182481751825
newyork,6,Jun,2,Wed,185.39543378995432,0.4273972602739726
newyork,6,Jun,3,Thu,185.06890243902438,0.35792682926829267
newyork,6,Jun,4,Fri,186.33453887884266,0.44665461121157324
newyork,6,Jun,5,Sat,185.44890510948906,0.4233576642335766
newyork,6,Jun,6,Sun,185.44890510948906,0.4251824817518248
newyork,7,Jul,0,Mon,185.44890510948906,0.4215328467153285
newyork,7,Jul,1,Tue,185.44890510948906,0.4215328467153285
newyork,7,Jul,2,Wed,185.4147675478578,0.44940747493163175
newyork,7,Jul,3,Thu,185.30109489051094,0.44343065693430656
newyork,7,Jul,4,Fri,185.39543378995432,0.4301369863013699
newyork,7,Jul,5,Sat,185.06890243902438,0.3670731707317073
newyork,7,Jul,6,Sun,186.33453887884266,0.45027124773960214
newyork,8,Aug,0,Mon,185.39543378995432,0.43105022831050227
newyork,8,Aug,1,Tue,185.06890243902438,0.36829268292682926
newyork,8,Aug,2,Wed,186.33453887884266,0.45207956600361665
newyork,8,Aug,3,Thu,185.44890510948906,0.4197080291970803
newyork,8,Aug,4,Fri,185.44890510948906,0.4251824817518248
newyork,8,Aug,5,Sat,185.4147675478578,0.45214220601640837
newyork,8,Aug,6,Sun,185.30109489051094,0.4425182481751825
newyork,9,Sep,0,Mon,185.44890510948906,0.4251824817518248
newyork,9,Sep,1,Tue,185.4147675478578,0.45031905195989064
newyork,9,Sep,2,Wed,185.30109489051094,0.44616788321167883
newyork,9,Sep,3,Thu,185.39543378995432,0.43105022831050227
newyork,9,Sep,4,Fri,185.06890243902438,0.3670731707317073
newyork,9,Sep,5,Sat,186.33453887884266,0.45750452079566006
newyork,9,Sep,6,Sun,185.44890510948906,0.41788321167883213
newyork,10,Oct,0,Mon,185.38069216757742,0.453551912568306
newyork,10,Oct,1,Tue,185.44890510948906,0.41605839416058393
newyork,10,Oct,2,Wed,185.44890510948906,0.4233576642335766
newyork,10,Oct,3,Thu,185.4147675478578,0.45487693710118504
newyork,10,Oct,4,Fri,185.39543378995432,0.4420091324200913
newyork,10,Oct,5,Sat,185.39543378995432,0.4319634703196347
newyork,10,Oct,6,Sun,185.3905109489051,0.36922141119221413
newyork,11,Nov,0,Mon,185.39543378995432,0.4410958904109589
newyork,11,Nov,1,Tue,185.39543378995432,0.43105022831050227
newyork,11,Nov,2,Wed,185.3905109489051,0.3765206812652068
newyork,11,Nov,3,Thu,185.38069216757742,0.453551912568306
newyork,11,Nov,4,Fri,185.44890510948906,0.41605839416058393
newyork,11,Nov,5,Sat,185.44890510948906,0.4215328467153285
newyork,11,Nov,6,Sun,185.4147675478578,0.4567000911577028
newyork,12,Dec,0,Mon,185.44890510948906,0.4215328467153285
newyork,12,Dec,1,Tue,185.4147675478578,0.4603463992707384
newyork,12,Dec,2,Wed,185.39543378995432,0.4392694063926941
newyork,12,Dec,3,Thu,185.39543378995432,0.4301369863013699
newyork,12,Dec,4,Fri,185.3905109489051,0.3795620437956204
newyork,12,Dec,5,Sat,185.38069216757742,0.4553734061930783
newyork,12,Dec,6,Sun,185.44890510948906,0.41605839416058393
